timestamp,open,high,low,close,volume
2026-03-09 22:30:00+08:00,85.0,85.69,84.87,85.26,379247.43
2026-03-09 23:00:00+08:00,85.26,85.42,84.88,85.14,194622.71
2026-03-09 23:30:00+08:00,85.14,85.3,84.59,85.0,222502.2
2026-03-10 00:00:00+08:00,85.0,85.25,84.66,85.06,211794.46
2026-03-10 00:30:00+08:00,85.07,85.62,84.74,85.09,209778.18
2026-03-10 01:00:00+08:00,85.09,85.27,84.69,84.8,143870.65
2026-03-10 01:30:00+08:00,84.8,85.37,84.26,85.04,324751.98
2026-03-10 02:00:00+08:00,85.04,85.39,84.41,85.33,276739.44
2026-03-10 02:30:00+08:00,85.33,85.53,85.03,85.15,212761.18
2026-03-10 03:00:00+08:00,85.15,86.88,85.01,86.82,485791.51
2026-03-10 03:30:00+08:00,86.82,87.03,85.81,85.92,419918.38
2026-03-10 04:00:00+08:00,85.93,86.14,85.56,85.81,188677.35
2026-03-10 04:30:00+08:00,85.8,85.87,85.23,85.75,114408.05
2026-03-10 05:00:00+08:00,85.74,86.31,85.71,85.98,158989.27
2026-03-10 05:30:00+08:00,85.98,86.13,85.62,85.96,67310.07
2026-03-10 06:00:00+08:00,85.96,86.24,85.79,86.17,102862.52
2026-03-10 06:30:00+08:00,86.17,86.26,85.52,85.69,201554.11
2026-03-10 07:00:00+08:00,85.68,85.94,85.17,85.23,152426.53
2026-03-10 07:30:00+08:00,85.23,85.32,84.78,84.9,185165.1
2026-03-10 08:00:00+08:00,84.91,85.61,84.78,85.58,165711.21
2026-03-10 08:30:00+08:00,85.57,85.93,85.42,85.52,161206.82
2026-03-10 09:00:00+08:00,85.52,85.71,85.22,85.28,87093.96
2026-03-10 09:30:00+08:00,85.28,85.93,85.06,85.69,129600.95
2026-03-10 10:00:00+08:00,85.68,85.83,85.41,85.67,100215.68
2026-03-10 10:30:00+08:00,85.67,86.88,85.65,86.58,580033.55
2026-03-10 11:00:00+08:00,86.58,86.72,86.32,86.49,152385.32
2026-03-10 11:30:00+08:00,86.48,86.5,85.46,85.52,270641.52
2026-03-10 12:00:00+08:00,85.52,85.85,85.34,85.77,240065.79
2026-03-10 12:30:00+08:00,85.76,86.61,85.75,86.49,155597.54
2026-03-10 13:00:00+08:00,86.49,86.92,86.4,86.62,193106.66
2026-03-10 13:30:00+08:00,86.63,86.75,86.29,86.36,132347.47
2026-03-10 14:00:00+08:00,86.37,86.63,85.93,86.6,157919.58
2026-03-10 14:30:00+08:00,86.6,86.66,86.2,86.3,122143.17
2026-03-10 15:00:00+08:00,86.3,86.86,86.13,86.61,222443.21
2026-03-10 15:30:00+08:00,86.6,86.85,86.45,86.65,165690.21
2026-03-10 16:00:00+08:00,86.66,87.39,86.62,86.98,388871.31
2026-03-10 16:30:00+08:00,86.99,87.26,86.53,86.67,261353.16
2026-03-10 17:00:00+08:00,86.67,87.44,86.61,87.2,268757.58
2026-03-10 17:30:00+08:00,87.21,87.43,87.04,87.19,160155.31
2026-03-10 18:00:00+08:00,87.18,87.65,86.95,87.04,231437.57
2026-03-10 18:30:00+08:00,87.04,87.23,86.76,87.06,121927.24
2026-03-10 19:00:00+08:00,87.06,87.16,86.58,86.83,151109.12
2026-03-10 19:30:00+08:00,86.83,86.93,86.57,86.75,118847.75
2026-03-10 20:00:00+08:00,86.76,86.82,86.31,86.41,151133.19
2026-03-10 20:30:00+08:00,86.42,86.7,86.23,86.64,114222.9
2026-03-10 21:00:00+08:00,86.64,87.26,86.64,87.15,158687.19
2026-03-10 21:30:00+08:00,87.15,87.25,85.69,86.02,587968.07
2026-03-10 22:00:00+08:00,86.03,86.21,84.85,85.73,620363.06
2026-03-10 22:30:00+08:00,85.73,88.2,85.71,88.06,737906.76
2026-03-10 23:00:00+08:00,88.06,88.58,87.23,87.73,581869.27
2026-03-10 23:30:00+08:00,87.73,88.32,87.55,88.32,291955.75
2026-03-11 00:00:00+08:00,88.31,88.67,87.62,88.46,408526.16
2026-03-11 00:30:00+08:00,88.47,88.69,88.23,88.36,249287.31
