timestamp,open,high,low,close,volume
2026-03-09 18:00:00+08:00,83.97,84.19,83.03,83.51,525247.81
2026-03-09 20:00:00+08:00,83.52,85.7,83.34,85.1,1519372.0
2026-03-09 22:00:00+08:00,85.1,85.69,84.52,85.0,1261267.92
2026-03-10 00:00:00+08:00,85.0,85.62,84.26,85.04,890195.27
2026-03-10 02:00:00+08:00,85.04,87.03,84.41,85.92,1395210.51
2026-03-10 04:00:00+08:00,85.93,86.31,85.23,85.96,529384.74
2026-03-10 06:00:00+08:00,85.96,86.26,84.78,84.9,642008.26
2026-03-10 08:00:00+08:00,84.91,85.93,84.78,85.69,543612.94
2026-03-10 10:00:00+08:00,85.68,86.88,85.41,85.52,1103276.07
2026-03-10 12:00:00+08:00,85.52,86.92,85.34,86.36,721117.46
2026-03-10 14:00:00+08:00,86.37,86.86,85.93,86.65,668196.17
2026-03-10 16:00:00+08:00,86.66,87.44,86.53,87.19,1079137.36
2026-03-10 18:00:00+08:00,87.18,87.65,86.57,86.75,623321.68
2026-03-10 20:00:00+08:00,86.76,87.26,85.69,86.02,1012011.35
2026-03-10 22:00:00+08:00,86.03,88.58,84.85,88.32,2232094.84
2026-03-11 00:00:00+08:00,88.31,88.78,87.59,87.9,1120113.58
2026-03-11 02:00:00+08:00,87.9,87.97,85.58,85.97,1265876.37
2026-03-11 04:00:00+08:00,85.97,86.38,85.2,85.66,623474.79
2026-03-11 06:00:00+08:00,85.66,85.84,84.94,85.81,728934.64
2026-03-11 08:00:00+08:00,85.81,86.22,85.55,86.04,465955.95
2026-03-11 10:00:00+08:00,86.05,86.15,85.43,85.56,429737.58
2026-03-11 12:00:00+08:00,85.57,86.84,85.42,85.68,820480.4
2026-03-11 14:00:00+08:00,85.67,86.11,85.08,85.39,497439.96
2026-03-11 16:00:00+08:00,85.39,85.55,84.65,84.82,718499.43
2026-03-11 18:00:00+08:00,84.82,85.49,84.3,84.49,845960.96
2026-03-11 20:00:00+08:00,84.49,87.35,84.28,85.91,1875470.23
2026-03-11 22:00:00+08:00,85.9,87.11,84.5,85.36,1550175.21
2026-03-12 00:00:00+08:00,85.36,87.83,85.24,87.23,1575034.83
2026-03-12 02:00:00+08:00,87.22,88.08,86.98,87.25,1027548.75
2026-03-12 04:00:00+08:00,87.26,87.57,86.98,87.5,305101.46
2026-03-12 06:00:00+08:00,87.51,87.9,86.4,86.53,574856.57
2026-03-12 08:00:00+08:00,86.53,86.72,85.85,85.98,434841.81
2026-03-12 10:00:00+08:00,85.98,86.1,84.62,84.94,888920.47
2026-03-12 12:00:00+08:00,84.94,85.35,84.81,85.07,601750.39
2026-03-12 14:00:00+08:00,85.08,85.86,84.9,85.75,666077.25
2026-03-12 16:00:00+08:00,85.74,86.68,85.3,86.14,1016629.19
2026-03-12 18:00:00+08:00,86.14,87.09,85.98,86.76,956917.11
2026-03-12 20:00:00+08:00,86.76,87.66,86.29,86.7,1573485.31
2026-03-12 22:00:00+08:00,86.7,87.62,85.03,86.53,1989252.33
2026-03-13 00:00:00+08:00,86.53,87.07,85.74,86.57,1020199.1
2026-03-13 02:00:00+08:00,86.57,86.91,85.62,86.75,574316.08
2026-03-13 04:00:00+08:00,86.75,86.91,86.13,86.5,313790.01
